Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
St. Vincent and the Grenadines,VCT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,6.09,5.02,5.37,3.32,4.3,4.1,5.29,4.93,5.68,..,..,..
St. Vincent and the Grenadines,VCT,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,348.245,439.483,307.485,348.357,327.401,337.811,308.085,335.739,339.352,..,..,..
St. Vincent and the Grenadines,VCT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.43783520234032,3.30394234060861,2.10888785481619,2.50579916192757,2.31870175240886,2.41310646168946,2.13739590142967,2.40214283678916,2.44081430368648,..,..,..
Sudan,SDN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,63.68,63.76,65.7,64.91,63.02,59.52,60.47,61.27,62.23,..,..,..
Sudan,SDN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,97125.97,98236.13,98443.76,99529.04,102874.7,106117,105508.9,106250.1,106061.7,..,..,..
Sudan,SDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.462634339061926,0.449283090184379,0.422784172268484,0.435505048273469,0.490110627447757,0.536625677686479,0.515282414665077,0.496723033723208,0.477025250662743,..,..,..
Suriname,SUR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,21.16,15.77,17.63,12.85,11.59,11.29,14.96,17.55,14.4,..,..,..
Suriname,SUR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,3605.71,4087.255,3934.231,4350.364,4452.5,4715.007,4262.66,3905.811,4459.235,..,..,..
Suriname,SUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.53661893774473,4.3748107455327,4.06032836419025,4.59905701777483,4.73365480689865,5.08189999879612,4.24745429820665,3.71563797444902,4.41266964406189,..,..,..
Sweden,SWE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,45.43,48.29,47.27,48.61,51.91,50.89,51.81,51.54,52.88,..,..,..
Sweden,SWE,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,56861.16,54047.72,52261.85,50893.98,50853.62,50388.82,49993.65,47188.48,46188.53,..,..,..
Sweden,SWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.71766273021891,4.42661460722102,4.2223333057997,4.03095674450888,3.99955669787266,3.90830069479401,3.80721314161551,3.53929656909427,3.40520330654476,..,..,..
Switzerland,CHE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,20.57,21.88,21.83,22.2,23.94,24.1,24.99,24.2,24.76,..,..,..
Switzerland,CHE,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,50604.45,51906.62,52932.38,49122.22,48346.67,48854.84,47875.41,46613.58,46498.64,..,..,..
Switzerland,CHE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.20604499419771,5.31666112490889,5.38130029300267,4.85956840988056,4.71974534905117,4.73723860185747,4.57876628047857,4.40214372735655,4.35860986463416,..,..,..
Syrian Arab Republic,SYR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.63,1.99,3.07,2.68,0.58,1.16,0.85,0.9,1.02,..,..,..
Syrian Arab Republic,SYR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,97328.69,77986.25,54734,49008.53,46938.57,47450.08,51387.96,48251.7,48478.95,..,..,..
Syrian Arab Republic,SYR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.50397996404251,2.0803450405181,1.42831483384608,1.32571704033712,1.31562956615138,1.38907139601393,1.5456051988232,1.41674049806804,1.279424761886,..,..,..
Tajikistan,TJK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,59.98,55.8,55.12,45.89,48.11,41.16,41.69,39.47,38.56,..,..,..
Tajikistan,TJK,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,9063.632,9857.954,10279.99,11819.94,12418.63,13854.79,15256.51,16624.24,17506.19,..,..,..
Tajikistan,TJK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.329384665205447,0.378966218565172,0.392681964601966,0.550493445625862,0.575406352580923,0.698461649191468,0.825452844510547,0.950588795166415,1.00863199894013,..,..,..
Tanzania,TZA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,88.47,86.15,85.39,85.37,84.62,85.7,84.92,85.24,85.22,..,..,..
Tanzania,TZA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,70003.14,73471.96,77090.41,78026.84,81713.19,81448.3,80551.89,81791.37,83998.3,..,..,..
Tanzania,TZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.176391643654323,0.206488756352078,0.21940915111599,0.210833306175758,0.222447126603761,0.20580935903557,0.210330980315436,0.206650171354348,0.208008410661582,..,..,..
Thailand,THA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,22.96,23.56,23.21,24.41,22.65,22.43,22.25,23.7,23.96,..,..,..
Thailand,THA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,352232.1,373845.3,385944.7,379979.4,385005.7,395335.4,402247,407141.1,422086.6,..,..,..
Thailand,THA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.39963359980752,3.62473670967589,3.74685452863799,3.67056230216908,3.75566632999213,3.70494516006953,3.6505227593783,3.6139412827631,3.74558237088436,..,..,..
Timor-Leste,TLS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,32.84,25.61,22.57,18.08,18,12.67,13.21,12.71,11.67,..,..,..
Timor-Leste,TLS,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6927.683,6909.821,6888.484,6851.37,6796.213,6639.998,6342.561,6093.993,5905.827,..,..,..
Timor-Leste,TLS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.225701183134228,0.263255970944276,0.3945572960385,0.447237156385304,0.435142099148044,0.491277697658428,0.493711969177187,0.486192836679624,0.480616788942534,..,..,..
Togo,TGO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,69.1,72.65,76.19,81.44,81.03,80.65,77.73,75.08,76.21,..,..,..
Togo,TGO,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,7048.416,6596.807,6485.138,6230.892,6975.358,7385.409,7264.602,7605.567,7886.352,..,..,..
Togo,TGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.372754817540399,0.322782996361148,0.246122099358183,0.217949578116298,0.24428530157446,0.300208031113038,0.263460334823461,0.287211655889343,0.286955359237684,..,..,..
Tonga,TON,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.14,1.15,1.58,1.7,1.94,2.03,1.96,1.78,1.77,..,..,..
Tonga,TON,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,245.363,249.374,256.608,256.928,259.437,296.74,330.042,309.401,311.339,..,..,..
Tonga,TON,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.99339286875877,1.0139346244721,1.07480693628664,1.0738469041322,1.09119692429468,1.43793693889714,1.74548214201015,1.54446029481693,1.55215290945298,..,..,..
Trinidad and Tobago,TTO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.38,0.37,0.36,0.35,0.37,0.43,0.42,0.45,0.43,..,..,..
Trinidad and Tobago,TTO,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,32458.88,32018.83,32999.52,33026.97,32119.79,28518.25,28738.83,28688.27,28344.39,..,..,..
Trinidad and Tobago,TTO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.6723848959874,15.0442156158831,15.414835128605,15.1903856242086,14.6109683962972,12.4619384345246,12.3403987672181,11.8155736424784,11.307374231474,..,..,..
Tunisia,TUN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,13.24,13,13.17,12.86,12.5,12.4,11.82,11.91,12.2,..,..,..
Tunisia,TUN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,37619.72,39293.74,39081.7,41424.35,41730.95,40937.84,41209.18,41391.63,41592.96,..,..,..
Tunisia,TUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.38785707138019,2.48668763188088,2.46452213059424,2.62079239489059,2.63685609492966,2.53356526418218,2.53626927717469,2.50451666092491,2.48216620464866,..,..,..
Turkiye,TUR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,12.68,13.03,13.8,11.51,13.34,13.23,11.4,11.83,14.12,..,..,..
Turkiye,TUR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,393037.1,408590.2,399452.7,424701.3,432040.5,458996.4,500913.7,499294.1,488471.6,..,..,..
Turkiye,TUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.28346624674511,4.36887604531817,4.15493253594982,4.36093278435972,4.41444660407936,4.62344855356484,5.06637935863087,4.97204879297138,4.75365231012829,..,..,..
Turkmenistan,TKM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.06,0.05,0.06,0.05,0.05,0.05,0.06,0.06,0.06,..,..,..
Turkmenistan,TKM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,136682.1,144422.3,151152.8,151333.6,155077.1,152935,152505.5,154969,157330.4,..,..,..
Turkmenistan,TKM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.2097757223674,12.6431068891721,12.6300539828906,12.6080317109624,12.7285664217607,12.4966750792912,12.2515595932768,12.0448977801726,11.8320608207949,..,..,..
Turks and Caicos Islands,TCA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.37,0.37,0.37,0.36,0.37,0.37,0.32,0.44,0.45,..,..,..
Turks and Caicos Islands,TCA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.26,0.31,0.83,0.8,3.88,9.46,8.74,8.32,8.2,..,..,..
Tuvalu,TUV,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,23.288,23.033,22.179,23.639,21.729,23.103,24.783,25.564,25.873,..,..,..
Tuvalu,TUV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.953271028037383,0.902892942693938,0.806008426451731,0.926690522066245,0.735496920106647,0.83855510504976,0.969708164019209,1.01242521859181,1.00401606425703,..,..,..
Uganda,UGA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,92.79,92.95,92.55,91.84,91.07,90.83,90.76,90.07,90.22,..,..,..
Uganda,UGA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,34468.42,36059.88,36012.24,37060.18,39033.57,40258.88,41268.59,42843.2,43294,..,..,..
Uganda,UGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.112452831050028,0.11020533625378,0.104732807028038,0.113169831612196,0.125814638578026,0.127698508778411,0.128900467103454,0.141222310422435,0.136489535980747,..,..,..
Ukraine,UKR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2.74,2.86,3.49,3.5,4.15,5.48,6.48,6.92,7.44,..,..,..
Ukraine,UKR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,343288.3,335938.1,331255.5,297017.9,247548.5,259413.1,233339.1,244839.7,233264.2,..,..,..
Ukraine,UKR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.19922694758856,6.07786549185186,5.94132097922587,5.2510997101861,4.23146449190057,4.48076358648356,3.902160853166,4.15986610168436,3.93662418026611,..,..,..
United Arab Emirates,ARE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.11,0.1,0.1,0.14,0.13,0.12,0.19,0.32,0.67,..,..,..
United Arab Emirates,ARE,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,207492.6,219589.8,230889.5,231796.4,245221.6,252918.7,248686.3,229383.3,243546.7,..,..,..
United Arab Emirates,ARE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,19.3116432784989,20.264861882368,21.0778593364349,20.9105279103517,21.8958519099521,22.356562177468,21.7280732785961,19.3786679436671,20.502131158379,..,..,..
United Kingdom,GBR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,4.44,4.77,6.02,7.36,8.61,8.6,9.7,10.99,12.24,..,..,..
United Kingdom,GBR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,548391.8,568538.6,551155.7,511661.1,496302.7,476539.7,461611.7,453433.5,440082.7,..,..,..
United Kingdom,GBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.04394534136826,7.34346501028293,7.07583845272116,6.43319685005632,6.1594255034986,5.80403222339077,5.55568784498685,5.42781873051996,5.22054271474254,..,..,..
United States,USA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,8.36,8.73,9.08,9.22,9.03,9.46,9.92,10.12,10.42,..,..,..
United States,USA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6229603,6011118,6152163,6197425,6082160,5974204,5918762,6121633,6001209,..,..,..
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,16.6042018126115,15.7897760816123,16.1111904508419,16.0409337173519,15.5600319679247,15.1498944870622,14.8232605072024,15.2225382933284,14.6734069066187,..,..,..
Uruguay,URY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,49.67,47.85,51.87,56.7,59.4,60.32,60.82,60.86,60.76,..,..,..
Uruguay,URY,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,37556.47,38424.34,37431.85,36928.61,36763.09,37094.07,36334.46,36236.51,36117.1,..,..,..
Uruguay,URY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.26255839045084,2.52665795149583,2.17604504936147,1.91658248964667,1.95150019777725,1.91117375941995,1.78358950382795,1.90954765071452,1.8930355158909,..,..,..
Uzbekistan,UZB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.95,1.34,1.19,1.4,1.71,1.61,1.75,1.49,1.57,..,..,..
Uzbekistan,UZB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,190280.8,175024.2,173846.4,166110.9,161034.7,170891.6,176307.8,183812.6,188755.9,..,..,..
Uzbekistan,UZB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.38433642133104,3.79990595979781,3.69857025711565,3.40963726156377,3.16861934444981,3.30423356014054,3.38178865403259,3.41285831758005,3.47546109555142,..,..,..
Vanuatu,VUT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,35.99,39.28,41.26,31.74,35.91,33.4,36.13,29.96,31.86,..,..,..
Vanuatu,VUT,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,732.582,727.878,726.692,785.109,770.324,815.838,812.702,860.835,869.049,..,..,..
Vanuatu,VUT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.531648188973871,0.466746724805976,0.425751515933428,0.59423473754015,0.498484289424753,0.640142928768652,0.584001460865011,0.707034692463454,0.692500755574828,..,..,..
"Venezuela, RB",VEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,14.76,13.71,15.29,12.01,15.33,14.51,14.31,14.57,15.62,..,..,..
"Venezuela, RB",VEN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,358117.7,394471,396491.8,393759.6,371124.8,349730.9,320696.3,293718.5,255744.5,..,..,..
"Venezuela, RB",VEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.50040299133642,6.14620229785616,6.04682529045743,5.93639480707912,5.34330879461833,4.91406004606677,4.6075452322388,4.4300052709659,3.87763458546747,..,..,..
Vietnam,VNM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,36.32,37.9,37.35,36.64,30.33,22.48,25.02,21.81,18.65,..,..,..
Vietnam,VNM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,262230.2,263495.3,276184.6,291878.9,333640.4,334448.7,342086.8,398894.9,450149.3,..,..,..
Vietnam,VNM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.76542115299239,1.74155196754861,1.82011316357442,1.98247164831796,2.39343479746343,2.40227894674352,2.45070009854408,3.00905142563826,3.51329440027992,..,..,..
Virgin Islands (U.S.),VIR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.34,1,1.68,2.94,4.16,4.13,3.46,3.43,3.66,..,..,..
Virgin Islands (U.S.),VIR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,15.42,12.24,11.74,10.76,10.99,12.32,10.51,12.73,13.86,..,..,..
West Bank and Gaza,PSE,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.93,1.08,0.76,0.76,1.96,2.48,2.8,3.6,3.11,..,..,..
"Yemen, Rep.",YEM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,48939.02,44503.26,54090.06,52318.71,29460.36,23896.81,23838.55,23855.66,25262.38,..,..,..
"Yemen, Rep.",YEM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.900869498316233,0.801288437486975,1.03117024672619,0.988350792395745,0.475239900205302,0.370707769986488,0.333411144138807,0.315671908421922,0.35170091214955,..,..,..
Zambia,ZMB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,87.28,84.63,84.56,83.77,83.09,83.07,81.89,82.28,84.5,..,..,..
Zambia,ZMB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,30893.3,34556.47,35359.62,35417.2,36308.34,36392.21,36700.8,37562.17,37570.79,..,..,..
Zambia,ZMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.213846892998885,0.273339673256579,0.278215075625981,0.297754583504815,0.305054765965277,0.316995214805364,0.393726369451731,0.433451804179359,0.370169936286202,..,..,..
Zimbabwe,ZWE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,79.27,77.5,78.87,80.27,80.82,81.9,82.46,80.23,81.5,..,..,..
Zimbabwe,ZWE,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,30691.57,30715.79,30608.72,28902.91,30697.72,28526.97,28300.6,30831.64,30527.39,..,..,..
Zimbabwe,ZWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.875924176546749,0.90569168609513,0.906205649665499,0.871688460381763,0.878336653847347,0.762286420589531,0.700659564326758,0.822618166240859,0.765887347954438,..,..,..
Africa Eastern and Southern,AFE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,62.5731453801498,61.0810940037446,60.378305493904,60.7122920025609,61.1063974749704,..,..,..,..,..,..,..
Africa Eastern and Southern,AFE,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1308588.962,1318882.324,1342561.254,1370939.942,1369675.824,1385486.016,1401170.182,1407683.274,1427211.167,..,..,..
Africa Eastern and Southern,AFE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.970206156477135,0.983516503683432,0.995679527903089,1.00688985573904,0.956693128251675,0.938560006841004,0.92848807604873,0.908126629530663,0.903800064286053,..,..,..
Africa Western and Central,AFW,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,79.508850174699,79.0179811946618,77.4459369295955,76.1904119354012,76.752856699044,..,..,..,..,..,..,..
Africa Western and Central,AFW,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,678131.013,691340.843,718852.122,738371.489,748333.11,781933.142,790780.823,812785.449,833825.127,..,..,..
Africa Western and Central,AFW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.468730846980147,0.472265989926342,0.499201619666905,0.50686765283357,0.485411627323007,0.490802832763299,0.474886986717852,0.478275315766695,0.485867717772457,..,..,..
Arab World,ARB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,4.68996404238876,4.26438599263247,4.33157548619091,4.21700984421373,4.12690239382602,..,..,..,..,..,..,..
Arab World,ARB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2363630.754,2537127.85,2562258.223,2620240.05,2685779.643,2744487.038,2796748.201,2804911.081,2881819.784,..,..,..
Arab World,ARB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.20505847082779,4.40096088523398,4.37877696657111,4.42731871824974,4.4466867431075,4.40392655394182,4.36131595050776,4.22212548022327,4.24783818688051,..,..,..
Caribbean small states,CSS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,8.72369518907615,8.31272427640164,7.4422463562851,6.9091668866914,6.89381284435208,..,..,..,..,..,..,..
Caribbean small states,CSS,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,62819.839,64580.112,63674.211,63690.121,62862.787,60021.544,59632.881,61640.144,62361.099,..,..,..
Caribbean small states,CSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.78259733287226,5.93369639367831,5.67670102260631,5.58447476439359,5.44154543046108,5.13023545436427,4.98209521451924,5.13617595411308,5.09847520952702,..,..,..
Central Europe and the Baltics,CEB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,14.7565557940664,15.6930531233133,16.6640072793392,17.0756553956542,17.144631348737,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,875510.72,847467.95,819534.34,798349.86,810819.49,821894.08,844862.85,836726.15,803134.63,..,..,..
Central Europe and the Baltics,CEB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.78805116491693,6.55201439803167,6.31111932088912,6.11939789583923,6.23579297372019,6.36515360591197,6.61264243930202,6.56894358585542,6.2653766234961,..,..,..
Early-demographic dividend,EAR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,24.3560706496328,23.9130777194112,24.3304725356868,23.7624094113761,23.6574259960237,..,..,..,..,..,..,..
Early-demographic dividend,EAR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,9861298.381,10231344.934,10313787.307,10678716.28,10770331.768,10957825.137,11322490.243,11537284.713,11592651.821,..,..,..
Early-demographic dividend,EAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.0335070421789,2.10323453364003,2.09717005081401,2.17290340289166,2.16163056305263,2.16549294509609,2.2215428054224,2.24453398831114,2.23098067230074,..,..,..
East Asia & Pacific,EAS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,12.4539465984789,12.570159734811,12.6433128323307,13.0750274730693,13.0562055082552,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,15988510.725,16370242.979,16806332.414,16923032.628,16858437.867,16866576.185,17271055.472,17817671.327,18110166.068,..,..,..
East Asia & Pacific,EAS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.746372206118,5.85160448987935,6.00551411604385,5.97562281848216,5.89217083763814,5.86900227209691,5.96178108014707,6.14048109232837,6.22760919364879,..,..,..
East Asia & Pacific (excluding high income),EAP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,14.6406358662726,14.7171345024061,14.6610191817074,14.9996994280281,14.8690817781866,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,13208995.927,13543423.367,14053229.825,14204834.311,14154106.379,14181882.438,14533142.598,15122197.973,15499418.049,..,..,..
East Asia & Pacific (excluding high income),EAP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.29681030497584,5.39927078129897,5.57667488076099,5.58099573401953,5.49826455702526,5.4757502245096,5.58077363315294,5.80358242782853,5.93020159196179,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,14.6226152095271,14.7016472118463,14.6269453679602,14.9755058475255,14.8431496481352,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,13150708.254,13483415.156,14004045.526,14151860.315,14107299.925,14129893.96,14456062.963,15048793.103,15420145.514,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.34501117641693,5.44792917662173,5.6329101371107,5.63538938984451,5.55459894321464,5.52933683092955,5.62377807382401,5.85121194451717,5.97680505702458,..,..,..
Euro area,EMU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,13.3645003331351,14.8010175401034,15.6045462088517,16.2232262593096,16.1942878690272,..,..,..,..,..,..,..
Euro area,EMU,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2948167.067,2918280.47,2868899.794,2742776.642,2787646.735,2781831.217,2778253.95,2704625.333,2588948.153,..,..,..
Euro area,EMU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.1883741190949,7.08427089895512,6.91566798457068,6.5236480089577,6.64696157831764,6.62298100645648,6.61857974568212,6.43573029440198,6.11130731985921,..,..,..
Europe & Central Asia,ECS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.8068145510869,11.6811173520935,12.4011923017183,12.5667367841301,13.0065831169695,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,8531798.854,8469956.188,8346248.639,8068479.257,8036439.403,8080286.174,8160965.274,8186908.596,8065991.303,..,..,..
Europe & Central Asia,ECS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.39624687892989,7.29116357981014,7.10746182361956,6.75996021337067,6.69362860737049,6.68878017502688,6.73312708454846,6.7246070648884,6.56245223807981,..,..,..
